chain_id,domain,model,format,response,predicted_label,ground_truth_label,correct,prompt_tokens,completion_tokens,cost
nba_shuffled_0005,nba,gemini-3-flash-preview,json_schema,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0005,nba,gemini-3-flash-preview,dialogue,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0005,nba,gemini-3-flash-preview,socratic,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0006,nba,gpt-5,original_paragraph,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0006,nba,gpt-5,bullet_list,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0006,nba,gpt-5,json_schema,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0006,nba,gpt-5,dialogue,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0006,nba,gpt-5,socratic,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0006,nba,gpt-5.4-mini,original_paragraph,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0006,nba,gpt-5.4-mini,bullet_list,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0006,nba,gpt-5.4-mini,json_schema,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0006,nba,gpt-5.4-mini,dialogue,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0006,nba,gpt-5.4-mini,socratic,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0006,nba,gemini-3-flash-preview,original_paragraph,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0006,nba,gemini-3-flash-preview,bullet_list,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0006,nba,gemini-3-flash-preview,json_schema,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0006,nba,gemini-3-flash-preview,dialogue,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0006,nba,gemini-3-flash-preview,socratic,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0007,nba,gpt-5,original_paragraph,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0007,nba,gpt-5,bullet_list,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0007,nba,gpt-5,json_schema,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0007,nba,gpt-5,dialogue,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0007,nba,gpt-5,socratic,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0007,nba,gpt-5.4-mini,original_paragraph,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0007,nba,gpt-5.4-mini,bullet_list,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0007,nba,gpt-5.4-mini,json_schema,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0007,nba,gpt-5.4-mini,dialogue,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0007,nba,gpt-5.4-mini,socratic,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0007,nba,gemini-3-flash-preview,original_paragraph,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0007,nba,gemini-3-flash-preview,bullet_list,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0007,nba,gemini-3-flash-preview,json_schema,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0007,nba,gemini-3-flash-preview,dialogue,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0007,nba,gemini-3-flash-preview,socratic,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0008,nba,gpt-5,original_paragraph,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0008,nba,gpt-5,bullet_list,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0008,nba,gpt-5,json_schema,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0008,nba,gpt-5,dialogue,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0008,nba,gpt-5,socratic,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0008,nba,gpt-5.4-mini,original_paragraph,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0008,nba,gpt-5.4-mini,bullet_list,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0008,nba,gpt-5.4-mini,json_schema,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0008,nba,gpt-5.4-mini,dialogue,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0008,nba,gpt-5.4-mini,socratic,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0008,nba,gemini-3-flash-preview,original_paragraph,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0008,nba,gemini-3-flash-preview,bullet_list,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0008,nba,gemini-3-flash-preview,json_schema,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0008,nba,gemini-3-flash-preview,dialogue,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0008,nba,gemini-3-flash-preview,socratic,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0009,nba,gpt-5,original_paragraph,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0009,nba,gpt-5,bullet_list,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0009,nba,gpt-5,json_schema,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0009,nba,gpt-5,dialogue,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0009,nba,gpt-5,socratic,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0009,nba,gpt-5.4-mini,original_paragraph,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0009,nba,gpt-5.4-mini,bullet_list,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0009,nba,gpt-5.4-mini,json_schema,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0009,nba,gpt-5.4-mini,dialogue,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0009,nba,gpt-5.4-mini,socratic,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0009,nba,gemini-3-flash-preview,original_paragraph,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0009,nba,gemini-3-flash-preview,bullet_list,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0009,nba,gemini-3-flash-preview,json_schema,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0009,nba,gemini-3-flash-preview,dialogue,YES,YES,NO,False,80,30,0.0005
nba_shuffled_0009,nba,gemini-3-flash-preview,socratic,YES,YES,NO,False,80,30,0.0005
